event_id,customer_id,event_type,amount,payment_method,failure_reason,retry_count,previous_contact_count,customer_lifetime_value,previous_success_rate,customer_engagement,hours_since_event,event_timestamp
672835a6-f967-4d6a-821a-298467130bc8,CUST_8371,payment_failure,23981.54,netbanking,technical_error,4,0,181713.14,0.72,0.15,155,2026-08-19T04:03:59.323442
25d1abda-c642-41b2-af2f-fada67444672,CUST_2858,overdue_invoice,76426.9,upi,invoice_dispute,3,2,265200.48,0.66,0.28,167,2026-08-18T16:03:59.323442
c6f5e68c-9c23-42f9-a0c8-614938080e03,CUST_5678,overdue_invoice,52015.65,wallet,invoice_dispute,2,5,59762.74,0.93,0.21,115,2026-08-20T20:03:59.323442
3f2145a4-b5e5-4e48-be4d-c376af0ed288,CUST_2063,payment_failure,14004.98,netbanking,technical_error,3,0,87155.53,0.26,0.67,82,2026-08-22T05:03:59.323442
ff5cb7aa-c2e1-455f-bce0-d372ad7919ea,CUST_4292,checkout_abandonment,71325.01,card,payment_method_unavailable,2,4,319212.31,0.94,0.12,58,2026-08-23T05:03:59.323442
e38f56a8-9738-4844-8b04-7639276b70e8,CUST_2077,overdue_invoice,3115.26,netbanking,forgotten_invoice,4,1,185086.67,0.64,0.88,157,2026-08-19T02:03:59.323442
2dbd9d57-610a-4720-8246-52fd7fcfa1e6,CUST_8372,overdue_invoice,52806.72,wallet,cash_flow_issue,0,1,411846.36,0.82,0.64,82,2026-08-22T05:03:59.323442
7912035a-7167-42ea-aeab-6d5958079d57,CUST_1907,checkout_abandonment,87857.04,upi,payment_method_unavailable,1,1,320257.17,0.82,0.5,111,2026-08-21T00:03:59.323442
98617868-8835-4b23-b3ce-0da05ef12080,CUST_5105,subscription_failure,16883.38,card,card_expired,2,4,354956.73,0.46,0.85,73,2026-08-22T14:03:59.323442
a27e5789-8416-4ae5-88d6-a073000ce4bc,CUST_6531,checkout_abandonment,62689.72,upi,high_friction,1,4,47620.78,0.69,0.15,149,2026-08-19T10:03:59.323442
9c94c233-c864-487f-8f25-689a029e09af,CUST_1496,payment_failure,5023.45,wallet,payment_timeout,1,4,288808.84,0.71,0.62,107,2026-08-21T04:03:59.323442
2eb5181c-5a6e-4467-a1f1-0a616abe2b44,CUST_1981,subscription_failure,64369.78,card,authentication_failed,3,2,123194.08,0.44,0.07,117,2026-08-20T18:03:59.323442
7cbc5e92-f489-4679-b0dd-af5be5bbb82b,CUST_6658,overdue_invoice,48682.99,wallet,invoice_dispute,2,5,303723.47,0.36,0.73,82,2026-08-22T05:03:59.323442
50921984-a09f-4df3-aa66-b600d915a921,CUST_2586,subscription_failure,51740.52,upi,card_expired,0,2,121627.19,0.28,0.25,116,2026-08-20T19:03:59.323442
dc7e5b4b-95ba-4ee8-85f0-b2cb394bea0e,CUST_4110,overdue_invoice,86484.3,card,forgotten_invoice,1,2,481380.24,0.53,0.72,148,2026-08-19T11:03:59.323442
a436e375-1275-46a1-955c-991da32d2063,CUST_4524,overdue_invoice,50126.59,netbanking,customer_delay,3,4,12564.97,0.45,0.97,118,2026-08-20T17:03:59.323442
92e393c0-c2bf-46d8-84df-d5dba75ca0c3,CUST_2761,payment_failure,28494.96,wallet,temporary_bank_failure,3,2,421581.97,0.68,0.01,138,2026-08-19T21:03:59.323442
4e8dd538-7e5e-4f9b-979e-bc0b06888253,CUST_6939,subscription_failure,72887.05,netbanking,mandate_failed,3,0,183602.74,0.81,0.56,146,2026-08-19T13:03:59.323442
67f890f7-7e1e-4cfb-999d-25ef8da8dbba,CUST_2584,overdue_invoice,50673.43,wallet,cash_flow_issue,4,5,140580.62,0.81,0.12,157,2026-08-19T02:03:59.323442
fe430409-9d52-4340-8926-a7c749bfc304,CUST_1742,subscription_failure,56004.27,upi,insufficient_funds,4,4,72989.41,0.49,0.5,103,2026-08-21T08:03:59.323442
cf581e7d-f29b-483f-9984-73be006cbef9,CUST_6218,subscription_failure,80494.6,card,authentication_failed,4,1,75321.39,0.62,0.93,84,2026-08-22T03:03:59.323442
df125074-600b-4d8b-9a81-5ecebc7e1e23,CUST_1272,subscription_failure,59575.6,netbanking,card_expired,3,5,255347.34,0.61,0.3,145,2026-08-19T14:03:59.323442
4e54d36e-2c13-4b8d-a690-49f05c14642b,CUST_4728,payment_failure,97999.85,upi,payment_timeout,0,4,398580.65,0.67,0.27,122,2026-08-20T13:03:59.323442
322254dd-a630-40a7-8c64-bc8051cab3ee,CUST_2800,overdue_invoice,17465.95,card,customer_delay,3,1,310248.17,0.7,0.03,63,2026-08-23T00:03:59.323442
d867071e-6355-47b4-b2b2-be50e6dd8fad,CUST_2020,overdue_invoice,31712.4,card,invoice_dispute,3,4,345559.63,0.32,0.92,157,2026-08-19T02:03:59.323442
792eeba4-012c-4b6b-9cc5-5a21e3e1854f,CUST_6804,subscription_failure,99813.23,netbanking,authentication_failed,1,3,189035.56,0.58,0.34,137,2026-08-19T22:03:59.323442
cbdc1035-336e-49f7-9e6f-2668a48eff89,CUST_9011,checkout_abandonment,95755.07,netbanking,unknown,2,2,149951.08,0.42,0.69,54,2026-08-23T09:03:59.323442
9549d722-dc62-4751-b0ac-b51dc9076915,CUST_7220,subscription_failure,56268.52,wallet,card_expired,2,0,361110.52,0.95,0.68,147,2026-08-19T12:03:59.323442
32090753-8e56-410c-a5d5-c8c06312880e,CUST_8849,checkout_abandonment,29400.04,card,payment_method_unavailable,2,3,357356.5,0.43,0.26,168,2026-08-18T15:03:59.323442
43c24447-e09c-4b15-af79-85b202601f5d,CUST_1831,subscription_failure,93335.88,card,insufficient_funds,4,5,69499.2,0.76,0.24,151,2026-08-19T08:03:59.323442
4865fb8d-850d-4e5b-bf24-a2488601aa42,CUST_3587,payment_failure,10469.7,wallet,authentication_failed,1,0,236729.55,0.46,0.98,141,2026-08-19T18:03:59.323442
1d9c528d-7395-4de4-9190-ec92d668c550,CUST_2465,overdue_invoice,65228.6,card,customer_delay,2,5,144335.27,0.8,0.91,16,2026-08-24T23:03:59.323442
e93578f1-7bd6-46aa-9023-fe5671ef70f5,CUST_5742,checkout_abandonment,42079.56,upi,high_friction,0,3,467027.38,0.87,0.19,127,2026-08-20T08:03:59.323442
753f34ef-7daf-4600-970e-e79690519aab,CUST_9092,subscription_failure,57012.21,card,authentication_failed,2,3,491513.95,0.29,0.54,165,2026-08-18T18:03:59.323442
f509f484-5d16-4730-9285-6481e77879fe,CUST_1230,subscription_failure,19684.73,netbanking,card_expired,3,5,82084.64,0.29,0.72,66,2026-08-22T21:03:59.323442
f57b68c0-f489-4a6f-a686-9c11523fe36d,CUST_2562,checkout_abandonment,17961.74,card,payment_method_unavailable,3,4,448624.34,0.88,0.09,84,2026-08-22T03:03:59.323442
b63a6cef-6777-41e2-a2f9-72e4d2409395,CUST_5947,overdue_invoice,32698.37,upi,cash_flow_issue,1,3,131131.85,0.4,0.95,69,2026-08-22T18:03:59.323442
06ebbc01-e23f-4bc0-a196-a86d3e869a11,CUST_6095,subscription_failure,69430.47,upi,card_expired,2,1,59994.2,0.25,0.69,104,2026-08-21T07:03:59.323442
d288d841-3012-4d78-8ca6-fcc3eea6f829,CUST_9998,subscription_failure,61655.23,wallet,insufficient_funds,1,3,67650.82,0.38,0.37,156,2026-08-19T03:03:59.323442
c7ce6e5d-4ade-4c82-bfea-1f6c44039143,CUST_2279,checkout_abandonment,68194.02,upi,high_friction,4,3,393897.97,0.68,0.7,136,2026-08-19T23:03:59.323442
6fd8bd94-c97b-4f0b-983e-f33e3ed893b4,CUST_9008,checkout_abandonment,57483.82,upi,unknown,4,3,164730.7,0.32,0.68,30,2026-08-24T09:03:59.323442
a3e77422-7636-49bf-808a-6a8457cbd1a2,CUST_6049,payment_failure,45616.51,upi,authentication_failed,0,4,228942.44,0.61,0.67,119,2026-08-20T16:03:59.323442
cef67384-2e9d-413b-8bf2-a1624356bd62,CUST_9866,subscription_failure,81737.1,upi,mandate_failed,0,3,289577.32,0.8,0.7,89,2026-08-21T22:03:59.323442
ba1e4ddc-46f6-4def-abdf-91072bc02cce,CUST_7184,overdue_invoice,3657.62,wallet,customer_delay,3,2,384717.06,0.53,0.45,98,2026-08-21T13:03:59.323442
8e6e7cf3-9fa8-4599-a9b0-5851d7e7a8a8,CUST_4648,checkout_abandonment,65526.64,upi,high_friction,4,3,90058.34,0.48,0.13,136,2026-08-19T23:03:59.323442
bfa1d565-e30f-4f95-af13-daee43edf912,CUST_3541,subscription_failure,46568.89,netbanking,insufficient_funds,3,1,212639.89,0.78,0.46,64,2026-08-22T23:03:59.323442
a9fb7d0d-4d41-4ae9-ab26-b349c06fe883,CUST_1550,payment_failure,3705.62,wallet,payment_timeout,0,1,307846.68,0.73,0.07,53,2026-08-23T10:03:59.323442
88955eda-8c96-4c55-81f1-7f6ea0811e49,CUST_5739,payment_failure,24851.05,card,payment_timeout,4,1,220042.44,0.24,0.14,15,2026-08-25T00:03:59.323442
3ce20d07-5b06-42c5-a075-603f313ca90e,CUST_9540,subscription_failure,57958.74,card,authentication_failed,1,2,409372.86,0.82,0.99,37,2026-08-24T02:03:59.323442
cf5a4ca7-cad7-4e4f-a91e-d331a1b666b8,CUST_1768,subscription_failure,27877.82,netbanking,authentication_failed,1,5,296241.89,0.65,0.56,110,2026-08-21T01:03:59.323442
550b62ec-23e9-40bb-9731-6042a5207ee4,CUST_4692,subscription_failure,69782.69,netbanking,insufficient_funds,1,4,150644.36,0.53,0.24,122,2026-08-20T13:03:59.323442
72e2aea1-c8bd-456c-a819-6b93e3587d8a,CUST_5177,overdue_invoice,91516.75,card,cash_flow_issue,4,4,483925.31,0.65,0.39,35,2026-08-24T04:03:59.323442
0dcadcc2-6d85-4c77-8aa4-d6a83ee52a04,CUST_1647,payment_failure,92261.5,upi,temporary_bank_failure,1,0,47139.53,0.88,0.38,69,2026-08-22T18:03:59.323442
f40b814d-197a-4a57-9edc-ec5bc51c5d43,CUST_2922,checkout_abandonment,48199.72,wallet,payment_method_unavailable,0,1,167149.19,0.9,0.96,49,2026-08-23T14:03:59.323442
a3bc50fc-3c62-45c1-a4f9-88dd0d46fc76,CUST_6886,checkout_abandonment,39964.89,netbanking,price_hesitation,2,3,161485.89,0.39,0.53,120,2026-08-20T15:03:59.323442
90d86ab8-8031-4b7a-a835-ba9a52edbd50,CUST_7781,subscription_failure,51525.25,upi,insufficient_funds,3,2,50205.51,0.6,0.37,53,2026-08-23T10:03:59.323442
053c42f9-5626-4b88-bc7a-60973c79b36e,CUST_4768,checkout_abandonment,2113.88,wallet,payment_method_unavailable,3,2,292431.92,0.64,0.2,40,2026-08-23T23:03:59.323442
3ecc7e92-65e8-4f03-8be1-ba95f0ce963c,CUST_8550,overdue_invoice,55288.93,card,cash_flow_issue,3,5,169444.58,0.95,0.74,165,2026-08-18T18:03:59.323442
5eeafdc5-50d5-435d-817e-2010ed1ac743,CUST_2217,checkout_abandonment,14425.87,upi,high_friction,4,5,92839.84,0.64,0.52,16,2026-08-24T23:03:59.323442
f08b19bb-a86a-415c-bac8-fd570e5b3f9f,CUST_7114,overdue_invoice,14180.41,upi,forgotten_invoice,1,0,34916.0,0.7,0.51,56,2026-08-23T07:03:59.323442
a50e4cfc-31a1-4188-848c-f990cd7f070b,CUST_5697,overdue_invoice,2065.31,upi,forgotten_invoice,0,4,206257.92,0.63,0.54,71,2026-08-22T16:03:59.323442
0a77324c-7d6a-4a4d-b809-540a1e2eb527,CUST_6807,checkout_abandonment,11148.13,netbanking,unknown,1,4,75299.85,0.28,0.25,135,2026-08-20T00:03:59.323442
6e57ccb6-6df5-40c2-9cf8-1bace44c677d,CUST_1519,payment_failure,37618.63,upi,authentication_failed,1,2,282936.09,0.52,0.65,21,2026-08-24T18:03:59.323442
d1534a55-d8e9-4813-bcf3-0207963541a6,CUST_6427,overdue_invoice,38028.37,upi,customer_delay,1,0,318737.29,0.58,0.85,128,2026-08-20T07:03:59.323442
7bdc35aa-92f5-43ed-ad7a-40856daa3b93,CUST_5593,checkout_abandonment,21536.0,upi,payment_method_unavailable,3,2,443889.6,0.89,0.92,12,2026-08-25T03:03:59.323442
a4994b98-b62a-4d34-ae14-880152062660,CUST_4939,subscription_failure,2057.98,wallet,card_expired,3,0,72951.59,0.37,0.16,77,2026-08-22T10:03:59.323442
7006ec47-5ae8-4257-bf27-67671365b694,CUST_8161,overdue_invoice,75683.12,card,customer_delay,0,4,494250.5,0.31,0.05,89,2026-08-21T22:03:59.323442
32308340-03dc-4c37-bc4e-d332f56f441f,CUST_8381,subscription_failure,60714.29,wallet,insufficient_funds,2,0,298208.72,0.69,0.27,163,2026-08-18T20:03:59.323442
5dd5634a-b89b-4d9e-adf0-35b45c6a5592,CUST_5839,subscription_failure,55527.25,card,mandate_failed,4,5,93683.19,0.5,0.09,98,2026-08-21T13:03:59.323442
6ba43cec-8b70-42d5-96cc-7b8a3279b188,CUST_2745,payment_failure,27163.22,upi,insufficient_funds,1,5,392161.25,0.5,0.32,100,2026-08-21T11:03:59.323442
15c387a3-4ee1-46ef-afc4-fbca9c3648a9,CUST_9395,subscription_failure,44751.22,wallet,mandate_failed,0,1,52013.48,0.81,0.45,111,2026-08-21T00:03:59.323442
fe7d181f-e9ca-4021-a511-2f947e1822c7,CUST_7353,payment_failure,9417.07,upi,payment_timeout,2,3,298865.35,0.64,0.29,4,2026-08-25T11:03:59.323442
33880b3b-8956-4789-834f-693d0952b536,CUST_3390,checkout_abandonment,57410.06,upi,payment_method_unavailable,1,2,190985.28,0.34,0.27,78,2026-08-22T09:03:59.323442
41baabad-d2ce-47f4-8443-7a6b13adbf3c,CUST_9123,overdue_invoice,27958.21,card,forgotten_invoice,2,2,391550.65,0.44,0.72,64,2026-08-22T23:03:59.323442
6d72f223-e669-4216-a37d-c73b671dc003,CUST_8055,payment_failure,13981.21,card,technical_error,4,3,198450.3,0.21,0.44,85,2026-08-22T02:03:59.323442
6b499861-d023-49d6-b79b-ee639452b25d,CUST_9044,subscription_failure,60519.52,card,card_expired,1,3,240025.86,0.76,0.29,82,2026-08-22T05:03:59.323442
a88cdd9e-4c4e-4ff7-bf4d-d0864cfbb6b9,CUST_3947,overdue_invoice,28389.86,upi,forgotten_invoice,4,1,183142.75,0.83,1.0,152,2026-08-19T07:03:59.323442
9f6e6eb4-5aaa-486e-99bd-7dc8eb67bdda,CUST_5961,checkout_abandonment,44126.27,card,price_hesitation,3,5,346724.8,0.43,0.14,128,2026-08-20T07:03:59.323442
0f17c3ef-d624-40c7-8c93-269b6a7b0dab,CUST_9300,checkout_abandonment,71666.02,wallet,high_friction,4,3,37908.6,0.83,0.4,150,2026-08-19T09:03:59.323442
8bd5d3ad-92c7-4e7c-8929-5b7aeb85223c,CUST_6816,subscription_failure,70312.61,card,mandate_failed,0,0,297316.15,0.85,0.66,64,2026-08-22T23:03:59.324440
b878561d-7f53-4e96-86c7-32e9dff459a2,CUST_9366,overdue_invoice,96697.71,card,forgotten_invoice,0,0,398319.3,0.47,0.26,26,2026-08-24T13:03:59.324440
843f0121-606f-4c15-a829-249aea7c25a0,CUST_8909,subscription_failure,39417.85,upi,card_expired,4,1,294706.39,0.82,1.0,89,2026-08-21T22:03:59.324440
66f9b79c-12b2-4964-b247-36c92ddc5615,CUST_4389,overdue_invoice,92094.48,wallet,cash_flow_issue,1,2,415827.55,0.27,0.34,80,2026-08-22T07:03:59.324440
32b818da-4b6b-4f13-9d89-90bfc598ce3b,CUST_2885,overdue_invoice,10213.49,upi,cash_flow_issue,0,2,226771.15,0.78,0.81,12,2026-08-25T03:03:59.324440
81c0bb70-eba0-42da-b8ef-b5538b071647,CUST_6422,payment_failure,67875.36,wallet,authentication_failed,1,4,491966.33,0.33,0.55,45,2026-08-23T18:03:59.324440
95ba3f35-acb3-4bc7-8fd5-c87dc818ac79,CUST_4232,checkout_abandonment,79876.7,wallet,unknown,3,3,94007.08,0.7,0.74,8,2026-08-25T07:03:59.324440
95c34c9f-e996-4ab3-b8a7-7097eb1ec48d,CUST_9796,overdue_invoice,942.78,card,cash_flow_issue,0,4,139894.07,0.37,0.8,27,2026-08-24T12:03:59.324440
8b5028d2-abe6-4e7e-88ce-6a8154cf8397,CUST_7367,subscription_failure,20108.89,wallet,mandate_failed,3,4,335680.01,0.29,0.31,164,2026-08-18T19:03:59.324440
153d786b-dd52-431c-b74c-4f7547af7a43,CUST_3194,subscription_failure,35522.5,netbanking,mandate_failed,2,4,87091.23,0.57,0.08,152,2026-08-19T07:03:59.324440
7d97b4d0-e6ff-4645-a4fc-a06d6ca0128e,CUST_7286,checkout_abandonment,30885.31,wallet,payment_method_unavailable,4,3,347024.83,0.35,0.6,108,2026-08-21T03:03:59.324440
6a86ab65-4e15-4efd-b071-7834a13e89f8,CUST_3298,overdue_invoice,63732.41,card,cash_flow_issue,1,4,322984.79,0.75,0.49,43,2026-08-23T20:03:59.324440
7dd1abde-65a9-4228-a3c6-6de93b7fe7d9,CUST_9281,overdue_invoice,62131.29,wallet,forgotten_invoice,3,1,475969.13,0.89,0.82,50,2026-08-23T13:03:59.324440
8d42003e-ecb2-470d-ba18-3ee7f1a7ac3c,CUST_4613,overdue_invoice,41855.23,netbanking,customer_delay,0,4,244861.06,0.87,0.8,8,2026-08-25T07:03:59.324440
64938865-3ec3-48a3-af0d-3c7cab012427,CUST_2854,subscription_failure,22871.92,upi,card_expired,4,5,390589.36,0.43,0.55,127,2026-08-20T08:03:59.324440
cfed5ba0-d738-482a-aa5b-422813dd2e63,CUST_2677,subscription_failure,54433.32,card,card_expired,3,4,380242.06,0.81,0.99,56,2026-08-23T07:03:59.324440
b4ddf569-fa80-4089-b7d0-8331f5e088dc,CUST_6744,payment_failure,45248.37,wallet,temporary_bank_failure,3,0,408547.56,0.48,0.21,61,2026-08-23T02:03:59.324440
ad5cabf0-f357-4389-9eb9-67e699caba48,CUST_9827,checkout_abandonment,78592.51,card,price_hesitation,4,2,402914.81,0.85,0.28,137,2026-08-19T22:03:59.324440
dbae4c27-ef84-4529-aa63-c0669c0510cd,CUST_5543,subscription_failure,29288.66,card,insufficient_funds,0,1,429150.41,0.41,0.92,106,2026-08-21T05:03:59.324440
c613f642-9f58-4921-80e6-e88cead68c2e,CUST_5402,checkout_abandonment,15051.22,wallet,unknown,3,3,124529.82,0.46,0.58,37,2026-08-24T02:03:59.324440
460dd90e-586f-41b7-96a8-7049384485f2,CUST_7046,overdue_invoice,8013.87,wallet,forgotten_invoice,3,4,384673.23,0.84,0.69,72,2026-08-22T15:03:59.324440
af9a8607-65fc-412a-9f7f-6ed3d6100a7a,CUST_6869,subscription_failure,58404.58,upi,authentication_failed,0,5,423736.5,0.9,0.63,118,2026-08-20T17:03:59.324440
f0e7db5c-4621-4f50-92ed-5b4ebf557363,CUST_3139,checkout_abandonment,96828.79,wallet,price_hesitation,2,2,247862.76,0.86,0.55,87,2026-08-22T00:03:59.324440
6bd586c7-01b4-48e9-8d1f-9ca899a1efa9,CUST_1011,payment_failure,5071.32,wallet,temporary_bank_failure,0,0,418514.39,0.7,0.44,41,2026-08-23T22:03:59.324440
fd183c00-f2b8-4f31-a522-8ab8933542ee,CUST_2350,checkout_abandonment,88273.7,netbanking,payment_method_unavailable,2,0,437337.26,0.44,0.36,168,2026-08-18T15:03:59.324440
da277588-438a-475d-b25a-25425a6ae689,CUST_2559,payment_failure,39935.99,upi,temporary_bank_failure,1,3,350021.24,0.44,0.09,168,2026-08-18T15:03:59.324440
888abb85-9534-4c2f-96b2-141e98790f04,CUST_2975,overdue_invoice,8254.9,wallet,invoice_dispute,3,0,260202.68,0.67,0.7,3,2026-08-25T12:03:59.324440
d6501f37-bfb3-4057-857a-7394fb0ebe67,CUST_5902,overdue_invoice,7547.42,card,forgotten_invoice,0,0,365650.93,0.51,0.37,81,2026-08-22T06:03:59.324440
a4ba10d5-aae4-4476-8fd9-f0f6c5169891,CUST_8210,checkout_abandonment,64336.83,netbanking,payment_method_unavailable,4,0,35137.39,0.74,0.65,157,2026-08-19T02:03:59.324440
60c81866-c6b7-416e-918e-a98b961b0105,CUST_3017,checkout_abandonment,92029.47,wallet,price_hesitation,1,0,221749.55,0.69,0.14,26,2026-08-24T13:03:59.324440
cfdab145-758f-4631-8519-2ed9a67fce98,CUST_5668,overdue_invoice,31793.11,upi,cash_flow_issue,0,1,139206.86,0.31,0.6,142,2026-08-19T17:03:59.324440
8228c18b-12ea-41be-bbd3-aec74674c1cf,CUST_4921,checkout_abandonment,52016.04,wallet,unknown,2,5,374173.98,0.61,0.78,14,2026-08-25T01:03:59.324440
9baa5afe-3679-4bb7-9e00-201d03d47545,CUST_7895,payment_failure,24487.63,netbanking,payment_timeout,0,2,36434.99,0.71,0.13,82,2026-08-22T05:03:59.324440
e8ce0f7a-72f8-45ed-b63e-09e935379b23,CUST_4534,checkout_abandonment,76391.23,upi,high_friction,0,4,385413.16,0.96,0.01,18,2026-08-24T21:03:59.324440
3511b031-a921-44de-9d91-4f37c2cadb42,CUST_9791,overdue_invoice,50907.76,card,cash_flow_issue,3,3,251023.43,0.7,0.08,103,2026-08-21T08:03:59.324440
b7669dc6-45f5-48e0-84f0-1f315b247db0,CUST_2083,payment_failure,31335.74,netbanking,authentication_failed,1,4,102395.55,0.61,0.39,84,2026-08-22T03:03:59.324440
c994e9e0-b84e-43da-a344-a2f2022630fb,CUST_3877,checkout_abandonment,6261.64,upi,high_friction,3,4,217807.31,0.27,0.06,156,2026-08-19T03:03:59.324440
c0ea05d6-5f77-43c7-8b07-cd08ec0774f2,CUST_3079,checkout_abandonment,70299.21,netbanking,high_friction,4,4,476555.08,0.33,0.17,67,2026-08-22T20:03:59.324440
c9328392-757f-42a9-939f-87eff4e11235,CUST_9128,payment_failure,33833.6,wallet,payment_timeout,2,5,262403.25,0.54,0.63,148,2026-08-19T11:03:59.324440
bca56cc0-741a-4907-a14b-2cc547a86ca5,CUST_2889,subscription_failure,6016.19,card,mandate_failed,1,2,84273.81,0.89,0.89,27,2026-08-24T12:03:59.324440
eb3bb467-5795-4398-81a2-d2fe5441ebdf,CUST_1579,payment_failure,85939.56,wallet,temporary_bank_failure,2,3,23944.78,0.21,0.18,39,2026-08-24T00:03:59.324440
0c0c66ef-f88f-47d4-9702-eb8d6963f755,CUST_1862,subscription_failure,25202.19,card,insufficient_funds,0,4,160647.63,0.93,0.12,96,2026-08-21T15:03:59.324440
9656dc10-4943-483a-bcb7-c8cfc3f2faf7,CUST_8483,payment_failure,95430.9,upi,technical_error,2,2,233081.99,0.26,0.09,84,2026-08-22T03:03:59.324440
2e4ad327-0f8b-4553-85b9-8fa1679d709a,CUST_9083,checkout_abandonment,29513.71,card,payment_method_unavailable,1,3,370048.42,0.83,0.59,95,2026-08-21T16:03:59.324440
118968e3-98a1-4af5-8b64-2996e5ff505e,CUST_1023,checkout_abandonment,1134.6,wallet,price_hesitation,2,5,117265.87,0.53,0.95,3,2026-08-25T12:03:59.324440
98a46d58-6d88-4b54-8443-6096eb220f04,CUST_4792,payment_failure,20916.84,wallet,technical_error,0,1,210488.11,0.99,0.09,72,2026-08-22T15:03:59.324440
01c93cab-2c78-4fe1-b542-dd4f7ea75d10,CUST_2020,overdue_invoice,97468.2,wallet,invoice_dispute,1,5,48692.93,0.27,0.07,101,2026-08-21T10:03:59.324440
00bb9cc6-7e53-40d5-8e11-a6dbf9960784,CUST_5455,checkout_abandonment,29521.76,card,high_friction,3,5,463094.93,0.88,0.32,84,2026-08-22T03:03:59.324440
31c007ac-2361-4efb-b1da-0552934a0535,CUST_7660,checkout_abandonment,14043.13,upi,price_hesitation,0,1,55377.44,0.82,0.47,116,2026-08-20T19:03:59.324440
242df074-4afa-4ff3-bc5a-1eb32e8403f3,CUST_1660,checkout_abandonment,45465.75,card,price_hesitation,0,1,426388.61,0.57,0.83,78,2026-08-22T09:03:59.324440
922e998b-1851-4d72-8725-92239c3432d0,CUST_3848,checkout_abandonment,9575.68,upi,unknown,4,0,178515.63,0.4,0.26,77,2026-08-22T10:03:59.324440
8e5df92c-6cd1-4383-9a9f-6c53d5f43963,CUST_4641,overdue_invoice,55817.4,card,invoice_dispute,0,1,48267.91,0.64,0.01,32,2026-08-24T07:03:59.324440
cd46afa8-8ca9-452d-bd07-2862973bb336,CUST_2228,overdue_invoice,37537.85,upi,customer_delay,4,4,322697.82,0.7,0.92,67,2026-08-22T20:03:59.324440
f58dae98-1f14-4abc-8ef2-717c9848bc1b,CUST_1829,checkout_abandonment,90298.36,card,unknown,2,0,65266.98,0.55,0.94,11,2026-08-25T04:03:59.324440
1ad614aa-4bf2-41e1-85dc-57cfb15ff1c7,CUST_8307,overdue_invoice,49864.58,card,customer_delay,2,1,213905.35,0.51,0.27,48,2026-08-23T15:03:59.324440
be0cd080-87a9-4ccf-ab00-b8742d42c857,CUST_3248,checkout_abandonment,64904.2,wallet,payment_method_unavailable,3,0,441506.51,0.6,0.28,23,2026-08-24T16:03:59.324440
d5c48ab3-815a-4ff6-9f1b-1398f1be91cb,CUST_8940,checkout_abandonment,63260.06,netbanking,price_hesitation,3,5,397628.28,0.84,0.48,92,2026-08-21T19:03:59.324440
ca0a2173-da10-4e01-aeca-fa381ac89e47,CUST_8728,overdue_invoice,27408.35,netbanking,invoice_dispute,0,2,298961.06,0.22,0.81,15,2026-08-25T00:03:59.324440
d91b2667-f13b-4a00-986b-9c1358b16025,CUST_7363,checkout_abandonment,10463.37,netbanking,payment_method_unavailable,0,1,133996.97,0.73,0.85,148,2026-08-19T11:03:59.324440
fcb872fd-4242-40bc-8800-9e0f872cfcc5,CUST_6761,checkout_abandonment,24036.84,card,payment_method_unavailable,2,4,369314.45,0.45,0.7,8,2026-08-25T07:03:59.324440
9a045dbf-e4c5-4bf5-8eae-c64c76d99e66,CUST_9625,overdue_invoice,54441.4,wallet,customer_delay,0,1,19943.91,0.34,0.22,155,2026-08-19T04:03:59.324440
5ccd0e5e-f50b-4eb2-9446-dc3f4f35c62d,CUST_3320,subscription_failure,91830.67,upi,card_expired,1,2,66114.28,0.36,0.02,16,2026-08-24T23:03:59.324440
c048ffd0-e678-4466-9e89-6aad05c2f00d,CUST_3580,payment_failure,37672.28,wallet,authentication_failed,0,2,198402.19,0.95,0.32,78,2026-08-22T09:03:59.324440
c003f442-59e2-486a-9399-fa53a738d935,CUST_3872,subscription_failure,17833.17,wallet,card_expired,4,2,347086.64,0.97,0.67,58,2026-08-23T05:03:59.324440
99ff925c-88e1-425d-a257-4e270b5101c4,CUST_6213,subscription_failure,13171.16,card,mandate_failed,4,3,474445.26,0.78,0.03,146,2026-08-19T13:03:59.324440
5b94e5ba-4f59-4083-9afb-02adbe04015d,CUST_2453,overdue_invoice,14494.02,netbanking,forgotten_invoice,2,1,119759.97,0.8,0.89,163,2026-08-18T20:03:59.324440
a3ca1af0-3984-468f-a5b6-db4b27fbd3aa,CUST_8179,payment_failure,26888.64,wallet,temporary_bank_failure,2,0,34829.6,0.4,0.05,1,2026-08-25T14:03:59.324440
a9765170-f902-4014-84f6-b0cbec6a1681,CUST_4695,overdue_invoice,49561.66,card,forgotten_invoice,0,3,273465.96,0.5,0.65,148,2026-08-19T11:03:59.324440
918a0bc3-ab41-471f-b99d-600ee83ecb4f,CUST_7151,payment_failure,80019.86,card,insufficient_funds,2,0,11018.92,0.23,0.34,19,2026-08-24T20:03:59.324440
875fd310-6d19-40bf-bb8c-60dc416f54d6,CUST_8113,payment_failure,34126.08,card,insufficient_funds,0,3,446719.86,0.99,0.16,168,2026-08-18T15:03:59.324440
a704a9c6-ac24-4000-9ebd-e86505e8ead8,CUST_5612,payment_failure,33443.91,netbanking,temporary_bank_failure,4,5,205230.65,0.98,0.27,139,2026-08-19T20:03:59.324440
