event_id,event_type,failure_reason,amount,retry_count,previous_contact_count,customer_lifetime_value,previous_success_rate,customer_engagement,hours_since_event,action,success,recovered_amount
cf85a97b-14cb-4808-91ea-6ee8f008af01,overdue_invoice,cash_flow_issue,10123.28,0,5,302259.29,0.88,0.54,118.0,OFFER_INCENTIVE,1,10123.28
cf85a97b-14cb-4808-91ea-6ee8f008af01,overdue_invoice,cash_flow_issue,10123.28,0,5,302259.29,0.88,0.54,118.0,ESCALATE_TO_HUMAN,1,10123.28
6ba43cec-8b70-42d5-96cc-7b8a3279b188,payment_failure,insufficient_funds,27163.22,1,5,392161.25,0.5,0.32,100.0,RETRY_NOW,1,27163.22
6ba43cec-8b70-42d5-96cc-7b8a3279b188,payment_failure,insufficient_funds,27163.22,1,5,392161.25,0.5,0.32,100.0,RETRY_LATER,1,27163.22
6ba43cec-8b70-42d5-96cc-7b8a3279b188,payment_failure,insufficient_funds,27163.22,1,5,392161.25,0.5,0.32,100.0,SEND_REMINDER,0,0.0
6ba43cec-8b70-42d5-96cc-7b8a3279b188,payment_failure,insufficient_funds,27163.22,1,5,392161.25,0.5,0.32,100.0,SUGGEST_ALTERNATIVE_PAYMENT,1,27163.22
6ba43cec-8b70-42d5-96cc-7b8a3279b188,payment_failure,insufficient_funds,27163.22,1,5,392161.25,0.5,0.32,100.0,OFFER_INCENTIVE,0,0.0
6ba43cec-8b70-42d5-96cc-7b8a3279b188,payment_failure,insufficient_funds,27163.22,1,5,392161.25,0.5,0.32,100.0,ESCALATE_TO_HUMAN,1,27163.22
81a1db92-685d-428b-89e5-916ac13fc6b0,subscription_failure,authentication_failed,35073.77,1,3,113921.46,0.85,0.57,104.0,RETRY_NOW,1,35073.77
81a1db92-685d-428b-89e5-916ac13fc6b0,subscription_failure,authentication_failed,35073.77,1,3,113921.46,0.85,0.57,104.0,RETRY_LATER,1,35073.77
81a1db92-685d-428b-89e5-916ac13fc6b0,subscription_failure,authentication_failed,35073.77,1,3,113921.46,0.85,0.57,104.0,SEND_REMINDER,0,0.0
81a1db92-685d-428b-89e5-916ac13fc6b0,subscription_failure,authentication_failed,35073.77,1,3,113921.46,0.85,0.57,104.0,SUGGEST_ALTERNATIVE_PAYMENT,1,35073.77
81a1db92-685d-428b-89e5-916ac13fc6b0,subscription_failure,authentication_failed,35073.77,1,3,113921.46,0.85,0.57,104.0,OFFER_INCENTIVE,0,0.0
81a1db92-685d-428b-89e5-916ac13fc6b0,subscription_failure,authentication_failed,35073.77,1,3,113921.46,0.85,0.57,104.0,ESCALATE_TO_HUMAN,0,0.0
4242bf2b-d751-4413-9679-09ea30065679,subscription_failure,insufficient_funds,35505.15,1,0,154004.87,0.56,0.32,50.0,RETRY_NOW,0,0.0
4242bf2b-d751-4413-9679-09ea30065679,subscription_failure,insufficient_funds,35505.15,1,0,154004.87,0.56,0.32,50.0,RETRY_LATER,0,0.0
4242bf2b-d751-4413-9679-09ea30065679,subscription_failure,insufficient_funds,35505.15,1,0,154004.87,0.56,0.32,50.0,SEND_REMINDER,0,0.0
4242bf2b-d751-4413-9679-09ea30065679,subscription_failure,insufficient_funds,35505.15,1,0,154004.87,0.56,0.32,50.0,SUGGEST_ALTERNATIVE_PAYMENT,1,35505.15
4242bf2b-d751-4413-9679-09ea30065679,subscription_failure,insufficient_funds,35505.15,1,0,154004.87,0.56,0.32,50.0,OFFER_INCENTIVE,0,0.0
4242bf2b-d751-4413-9679-09ea30065679,subscription_failure,insufficient_funds,35505.15,1,0,154004.87,0.56,0.32,50.0,ESCALATE_TO_HUMAN,0,0.0
7e49289d-9e72-4ba9-901a-ea7e630da37d,overdue_invoice,cash_flow_issue,22812.36,2,0,422841.34,0.29,0.57,72.0,RETRY_NOW,0,0.0
7e49289d-9e72-4ba9-901a-ea7e630da37d,overdue_invoice,cash_flow_issue,22812.36,2,0,422841.34,0.29,0.57,72.0,RETRY_LATER,1,22812.36
7e49289d-9e72-4ba9-901a-ea7e630da37d,overdue_invoice,cash_flow_issue,22812.36,2,0,422841.34,0.29,0.57,72.0,SEND_REMINDER,0,0.0
7e49289d-9e72-4ba9-901a-ea7e630da37d,overdue_invoice,cash_flow_issue,22812.36,2,0,422841.34,0.29,0.57,72.0,SUGGEST_ALTERNATIVE_PAYMENT,1,22812.36
7e49289d-9e72-4ba9-901a-ea7e630da37d,overdue_invoice,cash_flow_issue,22812.36,2,0,422841.34,0.29,0.57,72.0,OFFER_INCENTIVE,1,22812.36
7e49289d-9e72-4ba9-901a-ea7e630da37d,overdue_invoice,cash_flow_issue,22812.36,2,0,422841.34,0.29,0.57,72.0,ESCALATE_TO_HUMAN,1,22812.36
c289f094-a647-41e4-9460-1c93628f825b,subscription_failure,authentication_failed,71417.68,3,2,138413.9,0.77,0.25,118.0,RETRY_NOW,0,0.0
c289f094-a647-41e4-9460-1c93628f825b,subscription_failure,authentication_failed,71417.68,3,2,138413.9,0.77,0.25,118.0,RETRY_LATER,0,0.0
c289f094-a647-41e4-9460-1c93628f825b,subscription_failure,authentication_failed,71417.68,3,2,138413.9,0.77,0.25,118.0,SEND_REMINDER,1,71417.68
c289f094-a647-41e4-9460-1c93628f825b,subscription_failure,authentication_failed,71417.68,3,2,138413.9,0.77,0.25,118.0,SUGGEST_ALTERNATIVE_PAYMENT,1,71417.68
c289f094-a647-41e4-9460-1c93628f825b,subscription_failure,authentication_failed,71417.68,3,2,138413.9,0.77,0.25,118.0,OFFER_INCENTIVE,0,0.0
c289f094-a647-41e4-9460-1c93628f825b,subscription_failure,authentication_failed,71417.68,3,2,138413.9,0.77,0.25,118.0,ESCALATE_TO_HUMAN,1,71417.68
7f30d207-9c43-44a2-be7e-2b58bb05838f,overdue_invoice,invoice_dispute,54196.98,2,3,221488.29,0.84,0.16,67.0,RETRY_NOW,0,0.0
7f30d207-9c43-44a2-be7e-2b58bb05838f,overdue_invoice,invoice_dispute,54196.98,2,3,221488.29,0.84,0.16,67.0,RETRY_LATER,1,54196.98
7f30d207-9c43-44a2-be7e-2b58bb05838f,overdue_invoice,invoice_dispute,54196.98,2,3,221488.29,0.84,0.16,67.0,SEND_REMINDER,0,0.0
7f30d207-9c43-44a2-be7e-2b58bb05838f,overdue_invoice,invoice_dispute,54196.98,2,3,221488.29,0.84,0.16,67.0,SUGGEST_ALTERNATIVE_PAYMENT,0,0.0
7f30d207-9c43-44a2-be7e-2b58bb05838f,overdue_invoice,invoice_dispute,54196.98,2,3,221488.29,0.84,0.16,67.0,OFFER_INCENTIVE,0,0.0
7f30d207-9c43-44a2-be7e-2b58bb05838f,overdue_invoice,invoice_dispute,54196.98,2,3,221488.29,0.84,0.16,67.0,ESCALATE_TO_HUMAN,1,54196.98
f7f38cee-d2f7-4692-b7c2-53327e5443c5,subscription_failure,mandate_failed,4886.63,2,1,66279.01,0.47,0.55,114.0,RETRY_NOW,1,4886.63
f7f38cee-d2f7-4692-b7c2-53327e5443c5,subscription_failure,mandate_failed,4886.63,2,1,66279.01,0.47,0.55,114.0,RETRY_LATER,1,4886.63
f7f38cee-d2f7-4692-b7c2-53327e5443c5,subscription_failure,mandate_failed,4886.63,2,1,66279.01,0.47,0.55,114.0,SEND_REMINDER,0,0.0
f7f38cee-d2f7-4692-b7c2-53327e5443c5,subscription_failure,mandate_failed,4886.63,2,1,66279.01,0.47,0.55,114.0,SUGGEST_ALTERNATIVE_PAYMENT,1,4886.63
f7f38cee-d2f7-4692-b7c2-53327e5443c5,subscription_failure,mandate_failed,4886.63,2,1,66279.01,0.47,0.55,114.0,OFFER_INCENTIVE,0,0.0
f7f38cee-d2f7-4692-b7c2-53327e5443c5,subscription_failure,mandate_failed,4886.63,2,1,66279.01,0.47,0.55,114.0,ESCALATE_TO_HUMAN,1,4886.63
379206d7-6ab5-4fdf-95e1-d9b84952e7ad,overdue_invoice,cash_flow_issue,68303.51,0,5,162208.53,0.45,0.52,141.0,RETRY_NOW,0,0.0
379206d7-6ab5-4fdf-95e1-d9b84952e7ad,overdue_invoice,cash_flow_issue,68303.51,0,5,162208.53,0.45,0.52,141.0,RETRY_LATER,1,68303.51
379206d7-6ab5-4fdf-95e1-d9b84952e7ad,overdue_invoice,cash_flow_issue,68303.51,0,5,162208.53,0.45,0.52,141.0,SEND_REMINDER,1,68303.51
379206d7-6ab5-4fdf-95e1-d9b84952e7ad,overdue_invoice,cash_flow_issue,68303.51,0,5,162208.53,0.45,0.52,141.0,SUGGEST_ALTERNATIVE_PAYMENT,1,68303.51
379206d7-6ab5-4fdf-95e1-d9b84952e7ad,overdue_invoice,cash_flow_issue,68303.51,0,5,162208.53,0.45,0.52,141.0,OFFER_INCENTIVE,1,68303.51
379206d7-6ab5-4fdf-95e1-d9b84952e7ad,overdue_invoice,cash_flow_issue,68303.51,0,5,162208.53,0.45,0.52,141.0,ESCALATE_TO_HUMAN,1,68303.51
8937c198-2395-45db-bbc9-01f24c6d3bab,subscription_failure,insufficient_funds,81283.34,0,4,439459.96,0.7,0.23,72.0,RETRY_NOW,0,0.0
8937c198-2395-45db-bbc9-01f24c6d3bab,subscription_failure,insufficient_funds,81283.34,0,4,439459.96,0.7,0.23,72.0,RETRY_LATER,1,81283.34
8937c198-2395-45db-bbc9-01f24c6d3bab,subscription_failure,insufficient_funds,81283.34,0,4,439459.96,0.7,0.23,72.0,SEND_REMINDER,1,81283.34
8937c198-2395-45db-bbc9-01f24c6d3bab,subscription_failure,insufficient_funds,81283.34,0,4,439459.96,0.7,0.23,72.0,SUGGEST_ALTERNATIVE_PAYMENT,1,81283.34
8937c198-2395-45db-bbc9-01f24c6d3bab,subscription_failure,insufficient_funds,81283.34,0,4,439459.96,0.7,0.23,72.0,OFFER_INCENTIVE,1,81283.34
8937c198-2395-45db-bbc9-01f24c6d3bab,subscription_failure,insufficient_funds,81283.34,0,4,439459.96,0.7,0.23,72.0,ESCALATE_TO_HUMAN,1,81283.34
e6c84063-6480-4dbb-91e7-746783bd560d,checkout_abandonment,high_friction,93359.31,2,2,439755.85,0.9,0.44,41.0,RETRY_NOW,1,93359.31
e6c84063-6480-4dbb-91e7-746783bd560d,checkout_abandonment,high_friction,93359.31,2,2,439755.85,0.9,0.44,41.0,RETRY_LATER,1,93359.31
e6c84063-6480-4dbb-91e7-746783bd560d,checkout_abandonment,high_friction,93359.31,2,2,439755.85,0.9,0.44,41.0,SEND_REMINDER,0,0.0
e6c84063-6480-4dbb-91e7-746783bd560d,checkout_abandonment,high_friction,93359.31,2,2,439755.85,0.9,0.44,41.0,SUGGEST_ALTERNATIVE_PAYMENT,1,93359.31
e6c84063-6480-4dbb-91e7-746783bd560d,checkout_abandonment,high_friction,93359.31,2,2,439755.85,0.9,0.44,41.0,OFFER_INCENTIVE,1,93359.31
e6c84063-6480-4dbb-91e7-746783bd560d,checkout_abandonment,high_friction,93359.31,2,2,439755.85,0.9,0.44,41.0,ESCALATE_TO_HUMAN,1,93359.31
b747f33d-e599-49cd-8f72-aa1e5ba15cb3,subscription_failure,authentication_failed,40415.9,4,5,456654.93,0.25,0.21,81.0,RETRY_NOW,0,0.0
b747f33d-e599-49cd-8f72-aa1e5ba15cb3,subscription_failure,authentication_failed,40415.9,4,5,456654.93,0.25,0.21,81.0,RETRY_LATER,1,40415.9
b747f33d-e599-49cd-8f72-aa1e5ba15cb3,subscription_failure,authentication_failed,40415.9,4,5,456654.93,0.25,0.21,81.0,SEND_REMINDER,0,0.0
b747f33d-e599-49cd-8f72-aa1e5ba15cb3,subscription_failure,authentication_failed,40415.9,4,5,456654.93,0.25,0.21,81.0,SUGGEST_ALTERNATIVE_PAYMENT,0,0.0
b747f33d-e599-49cd-8f72-aa1e5ba15cb3,subscription_failure,authentication_failed,40415.9,4,5,456654.93,0.25,0.21,81.0,OFFER_INCENTIVE,0,0.0
b747f33d-e599-49cd-8f72-aa1e5ba15cb3,subscription_failure,authentication_failed,40415.9,4,5,456654.93,0.25,0.21,81.0,ESCALATE_TO_HUMAN,1,40415.9
f9fab182-c63f-4535-ba62-4cb4e82ac8a3,overdue_invoice,customer_delay,76687.97,3,3,127790.47,0.94,0.0,102.0,RETRY_NOW,1,76687.97
f9fab182-c63f-4535-ba62-4cb4e82ac8a3,overdue_invoice,customer_delay,76687.97,3,3,127790.47,0.94,0.0,102.0,RETRY_LATER,1,76687.97
f9fab182-c63f-4535-ba62-4cb4e82ac8a3,overdue_invoice,customer_delay,76687.97,3,3,127790.47,0.94,0.0,102.0,SEND_REMINDER,0,0.0
f9fab182-c63f-4535-ba62-4cb4e82ac8a3,overdue_invoice,customer_delay,76687.97,3,3,127790.47,0.94,0.0,102.0,SUGGEST_ALTERNATIVE_PAYMENT,1,76687.97
f9fab182-c63f-4535-ba62-4cb4e82ac8a3,overdue_invoice,customer_delay,76687.97,3,3,127790.47,0.94,0.0,102.0,OFFER_INCENTIVE,0,0.0
f9fab182-c63f-4535-ba62-4cb4e82ac8a3,overdue_invoice,customer_delay,76687.97,3,3,127790.47,0.94,0.0,102.0,ESCALATE_TO_HUMAN,1,76687.97
fd2f65fd-b567-40c2-873f-88853ab676c8,payment_failure,authentication_failed,83261.3,2,1,49185.65,0.27,0.06,143.0,RETRY_NOW,0,0.0
fd2f65fd-b567-40c2-873f-88853ab676c8,payment_failure,authentication_failed,83261.3,2,1,49185.65,0.27,0.06,143.0,RETRY_LATER,1,83261.3
fd2f65fd-b567-40c2-873f-88853ab676c8,payment_failure,authentication_failed,83261.3,2,1,49185.65,0.27,0.06,143.0,SEND_REMINDER,0,0.0
fd2f65fd-b567-40c2-873f-88853ab676c8,payment_failure,authentication_failed,83261.3,2,1,49185.65,0.27,0.06,143.0,SUGGEST_ALTERNATIVE_PAYMENT,0,0.0
fd2f65fd-b567-40c2-873f-88853ab676c8,payment_failure,authentication_failed,83261.3,2,1,49185.65,0.27,0.06,143.0,OFFER_INCENTIVE,0,0.0
fd2f65fd-b567-40c2-873f-88853ab676c8,payment_failure,authentication_failed,83261.3,2,1,49185.65,0.27,0.06,143.0,ESCALATE_TO_HUMAN,0,0.0
769ff65f-d4fb-4dc2-a306-78347b7dfa5a,overdue_invoice,forgotten_invoice,7462.39,2,5,165769.82,0.73,0.72,32.0,RETRY_NOW,1,7462.39
769ff65f-d4fb-4dc2-a306-78347b7dfa5a,overdue_invoice,forgotten_invoice,7462.39,2,5,165769.82,0.73,0.72,32.0,RETRY_LATER,1,7462.39
769ff65f-d4fb-4dc2-a306-78347b7dfa5a,overdue_invoice,forgotten_invoice,7462.39,2,5,165769.82,0.73,0.72,32.0,SEND_REMINDER,0,0.0
769ff65f-d4fb-4dc2-a306-78347b7dfa5a,overdue_invoice,forgotten_invoice,7462.39,2,5,165769.82,0.73,0.72,32.0,SUGGEST_ALTERNATIVE_PAYMENT,1,7462.39
769ff65f-d4fb-4dc2-a306-78347b7dfa5a,overdue_invoice,forgotten_invoice,7462.39,2,5,165769.82,0.73,0.72,32.0,OFFER_INCENTIVE,0,0.0
769ff65f-d4fb-4dc2-a306-78347b7dfa5a,overdue_invoice,forgotten_invoice,7462.39,2,5,165769.82,0.73,0.72,32.0,ESCALATE_TO_HUMAN,1,7462.39
98617868-8835-4b23-b3ce-0da05ef12080,subscription_failure,card_expired,16883.38,2,4,354956.73,0.46,0.85,73.0,RETRY_NOW,1,16883.38
98617868-8835-4b23-b3ce-0da05ef12080,subscription_failure,card_expired,16883.38,2,4,354956.73,0.46,0.85,73.0,RETRY_LATER,1,16883.38
98617868-8835-4b23-b3ce-0da05ef12080,subscription_failure,card_expired,16883.38,2,4,354956.73,0.46,0.85,73.0,SEND_REMINDER,0,0.0
98617868-8835-4b23-b3ce-0da05ef12080,subscription_failure,card_expired,16883.38,2,4,354956.73,0.46,0.85,73.0,SUGGEST_ALTERNATIVE_PAYMENT,1,16883.38
98617868-8835-4b23-b3ce-0da05ef12080,subscription_failure,card_expired,16883.38,2,4,354956.73,0.46,0.85,73.0,OFFER_INCENTIVE,1,16883.38
98617868-8835-4b23-b3ce-0da05ef12080,subscription_failure,card_expired,16883.38,2,4,354956.73,0.46,0.85,73.0,ESCALATE_TO_HUMAN,1,16883.38
1835d606-816f-4ca7-98f6-988757ba2f63,overdue_invoice,invoice_dispute,8400.79,4,2,123111.87,0.68,0.63,159.0,RETRY_NOW,0,0.0
1835d606-816f-4ca7-98f6-988757ba2f63,overdue_invoice,invoice_dispute,8400.79,4,2,123111.87,0.68,0.63,159.0,RETRY_LATER,1,8400.79
1835d606-816f-4ca7-98f6-988757ba2f63,overdue_invoice,invoice_dispute,8400.79,4,2,123111.87,0.68,0.63,159.0,SEND_REMINDER,1,8400.79
1835d606-816f-4ca7-98f6-988757ba2f63,overdue_invoice,invoice_dispute,8400.79,4,2,123111.87,0.68,0.63,159.0,SUGGEST_ALTERNATIVE_PAYMENT,1,8400.79
1835d606-816f-4ca7-98f6-988757ba2f63,overdue_invoice,invoice_dispute,8400.79,4,2,123111.87,0.68,0.63,159.0,OFFER_INCENTIVE,0,0.0
1835d606-816f-4ca7-98f6-988757ba2f63,overdue_invoice,invoice_dispute,8400.79,4,2,123111.87,0.68,0.63,159.0,ESCALATE_TO_HUMAN,1,8400.79
0e5e0a29-47fe-4935-83fd-2757dd73840f,payment_failure,authentication_failed,40800.71,4,3,86764.72,0.97,0.09,93.0,RETRY_NOW,1,40800.71
0e5e0a29-47fe-4935-83fd-2757dd73840f,payment_failure,authentication_failed,40800.71,4,3,86764.72,0.97,0.09,93.0,RETRY_LATER,0,0.0
0e5e0a29-47fe-4935-83fd-2757dd73840f,payment_failure,authentication_failed,40800.71,4,3,86764.72,0.97,0.09,93.0,SEND_REMINDER,0,0.0
0e5e0a29-47fe-4935-83fd-2757dd73840f,payment_failure,authentication_failed,40800.71,4,3,86764.72,0.97,0.09,93.0,SUGGEST_ALTERNATIVE_PAYMENT,1,40800.71
0e5e0a29-47fe-4935-83fd-2757dd73840f,payment_failure,authentication_failed,40800.71,4,3,86764.72,0.97,0.09,93.0,OFFER_INCENTIVE,0,0.0
0e5e0a29-47fe-4935-83fd-2757dd73840f,payment_failure,authentication_failed,40800.71,4,3,86764.72,0.97,0.09,93.0,ESCALATE_TO_HUMAN,1,40800.71
bd2b04b2-4f16-4bd0-ba5f-f533eb6098d3,overdue_invoice,cash_flow_issue,66362.9,2,1,221580.05,0.59,0.11,132.0,RETRY_NOW,1,66362.9
bd2b04b2-4f16-4bd0-ba5f-f533eb6098d3,overdue_invoice,cash_flow_issue,66362.9,2,1,221580.05,0.59,0.11,132.0,RETRY_LATER,0,0.0
bd2b04b2-4f16-4bd0-ba5f-f533eb6098d3,overdue_invoice,cash_flow_issue,66362.9,2,1,221580.05,0.59,0.11,132.0,SEND_REMINDER,1,66362.9
bd2b04b2-4f16-4bd0-ba5f-f533eb6098d3,overdue_invoice,cash_flow_issue,66362.9,2,1,221580.05,0.59,0.11,132.0,SUGGEST_ALTERNATIVE_PAYMENT,1,66362.9
bd2b04b2-4f16-4bd0-ba5f-f533eb6098d3,overdue_invoice,cash_flow_issue,66362.9,2,1,221580.05,0.59,0.11,132.0,OFFER_INCENTIVE,0,0.0
bd2b04b2-4f16-4bd0-ba5f-f533eb6098d3,overdue_invoice,cash_flow_issue,66362.9,2,1,221580.05,0.59,0.11,132.0,ESCALATE_TO_HUMAN,0,0.0
cbdc1035-336e-49f7-9e6f-2668a48eff89,checkout_abandonment,unknown,95755.07,2,2,149951.08,0.42,0.69,54.0,RETRY_NOW,1,95755.07
cbdc1035-336e-49f7-9e6f-2668a48eff89,checkout_abandonment,unknown,95755.07,2,2,149951.08,0.42,0.69,54.0,RETRY_LATER,1,95755.07
cbdc1035-336e-49f7-9e6f-2668a48eff89,checkout_abandonment,unknown,95755.07,2,2,149951.08,0.42,0.69,54.0,SEND_REMINDER,1,95755.07
cbdc1035-336e-49f7-9e6f-2668a48eff89,checkout_abandonment,unknown,95755.07,2,2,149951.08,0.42,0.69,54.0,SUGGEST_ALTERNATIVE_PAYMENT,1,95755.07
cbdc1035-336e-49f7-9e6f-2668a48eff89,checkout_abandonment,unknown,95755.07,2,2,149951.08,0.42,0.69,54.0,OFFER_INCENTIVE,0,0.0
cbdc1035-336e-49f7-9e6f-2668a48eff89,checkout_abandonment,unknown,95755.07,2,2,149951.08,0.42,0.69,54.0,ESCALATE_TO_HUMAN,1,95755.07
bfcefde5-1d5b-4f3e-bca5-0b62eaabef9a,payment_failure,technical_error,47661.77,3,4,69054.35,0.63,0.96,76.0,RETRY_NOW,0,0.0
bfcefde5-1d5b-4f3e-bca5-0b62eaabef9a,payment_failure,technical_error,47661.77,3,4,69054.35,0.63,0.96,76.0,RETRY_LATER,0,0.0
bfcefde5-1d5b-4f3e-bca5-0b62eaabef9a,payment_failure,technical_error,47661.77,3,4,69054.35,0.63,0.96,76.0,SEND_REMINDER,1,47661.77
bfcefde5-1d5b-4f3e-bca5-0b62eaabef9a,payment_failure,technical_error,47661.77,3,4,69054.35,0.63,0.96,76.0,SUGGEST_ALTERNATIVE_PAYMENT,1,47661.77
bfcefde5-1d5b-4f3e-bca5-0b62eaabef9a,payment_failure,technical_error,47661.77,3,4,69054.35,0.63,0.96,76.0,OFFER_INCENTIVE,0,0.0
bfcefde5-1d5b-4f3e-bca5-0b62eaabef9a,payment_failure,technical_error,47661.77,3,4,69054.35,0.63,0.96,76.0,ESCALATE_TO_HUMAN,0,0.0
e93578f1-7bd6-46aa-9023-fe5671ef70f5,checkout_abandonment,high_friction,42079.56,0,3,467027.38,0.87,0.19,127.0,RETRY_NOW,1,42079.56
e93578f1-7bd6-46aa-9023-fe5671ef70f5,checkout_abandonment,high_friction,42079.56,0,3,467027.38,0.87,0.19,127.0,RETRY_LATER,1,42079.56
e93578f1-7bd6-46aa-9023-fe5671ef70f5,checkout_abandonment,high_friction,42079.56,0,3,467027.38,0.87,0.19,127.0,SEND_REMINDER,1,42079.56
e93578f1-7bd6-46aa-9023-fe5671ef70f5,checkout_abandonment,high_friction,42079.56,0,3,467027.38,0.87,0.19,127.0,SUGGEST_ALTERNATIVE_PAYMENT,1,42079.56
e93578f1-7bd6-46aa-9023-fe5671ef70f5,checkout_abandonment,high_friction,42079.56,0,3,467027.38,0.87,0.19,127.0,OFFER_INCENTIVE,1,42079.56
e93578f1-7bd6-46aa-9023-fe5671ef70f5,checkout_abandonment,high_friction,42079.56,0,3,467027.38,0.87,0.19,127.0,ESCALATE_TO_HUMAN,1,42079.56
84556984-4c3d-423e-80c8-a689bf8dbd65,subscription_failure,card_expired,51780.67,2,0,271972.32,0.99,0.19,166.0,RETRY_NOW,0,0.0
84556984-4c3d-423e-80c8-a689bf8dbd65,subscription_failure,card_expired,51780.67,2,0,271972.32,0.99,0.19,166.0,RETRY_LATER,0,0.0
84556984-4c3d-423e-80c8-a689bf8dbd65,subscription_failure,card_expired,51780.67,2,0,271972.32,0.99,0.19,166.0,SEND_REMINDER,1,51780.67
84556984-4c3d-423e-80c8-a689bf8dbd65,subscription_failure,card_expired,51780.67,2,0,271972.32,0.99,0.19,166.0,SUGGEST_ALTERNATIVE_PAYMENT,0,0.0
84556984-4c3d-423e-80c8-a689bf8dbd65,subscription_failure,card_expired,51780.67,2,0,271972.32,0.99,0.19,166.0,OFFER_INCENTIVE,1,51780.67
84556984-4c3d-423e-80c8-a689bf8dbd65,subscription_failure,card_expired,51780.67,2,0,271972.32,0.99,0.19,166.0,ESCALATE_TO_HUMAN,1,51780.67
49a246e2-3582-41c2-929a-6a1f903c57c8,overdue_invoice,forgotten_invoice,83648.68,3,5,414545.59,0.36,0.75,19.0,RETRY_NOW,1,83648.68
49a246e2-3582-41c2-929a-6a1f903c57c8,overdue_invoice,forgotten_invoice,83648.68,3,5,414545.59,0.36,0.75,19.0,RETRY_LATER,1,83648.68
49a246e2-3582-41c2-929a-6a1f903c57c8,overdue_invoice,forgotten_invoice,83648.68,3,5,414545.59,0.36,0.75,19.0,SEND_REMINDER,0,0.0
49a246e2-3582-41c2-929a-6a1f903c57c8,overdue_invoice,forgotten_invoice,83648.68,3,5,414545.59,0.36,0.75,19.0,SUGGEST_ALTERNATIVE_PAYMENT,1,83648.68
49a246e2-3582-41c2-929a-6a1f903c57c8,overdue_invoice,forgotten_invoice,83648.68,3,5,414545.59,0.36,0.75,19.0,OFFER_INCENTIVE,1,83648.68
49a246e2-3582-41c2-929a-6a1f903c57c8,overdue_invoice,forgotten_invoice,83648.68,3,5,414545.59,0.36,0.75,19.0,ESCALATE_TO_HUMAN,1,83648.68
cd743999-25e1-4028-92e9-8c2a2b99d851,checkout_abandonment,high_friction,59283.69,1,0,206038.7,0.72,0.57,33.0,RETRY_NOW,0,0.0
cd743999-25e1-4028-92e9-8c2a2b99d851,checkout_abandonment,high_friction,59283.69,1,0,206038.7,0.72,0.57,33.0,RETRY_LATER,0,0.0
cd743999-25e1-4028-92e9-8c2a2b99d851,checkout_abandonment,high_friction,59283.69,1,0,206038.7,0.72,0.57,33.0,SEND_REMINDER,1,59283.69
cd743999-25e1-4028-92e9-8c2a2b99d851,checkout_abandonment,high_friction,59283.69,1,0,206038.7,0.72,0.57,33.0,SUGGEST_ALTERNATIVE_PAYMENT,1,59283.69
cd743999-25e1-4028-92e9-8c2a2b99d851,checkout_abandonment,high_friction,59283.69,1,0,206038.7,0.72,0.57,33.0,OFFER_INCENTIVE,1,59283.69
cd743999-25e1-4028-92e9-8c2a2b99d851,checkout_abandonment,high_friction,59283.69,1,0,206038.7,0.72,0.57,33.0,ESCALATE_TO_HUMAN,1,59283.69
a9fb7d0d-4d41-4ae9-ab26-b349c06fe883,payment_failure,payment_timeout,3705.62,0,1,307846.68,0.73,0.07,53.0,RETRY_NOW,1,3705.62
a9fb7d0d-4d41-4ae9-ab26-b349c06fe883,payment_failure,payment_timeout,3705.62,0,1,307846.68,0.73,0.07,53.0,RETRY_LATER,0,0.0
a9fb7d0d-4d41-4ae9-ab26-b349c06fe883,payment_failure,payment_timeout,3705.62,0,1,307846.68,0.73,0.07,53.0,SEND_REMINDER,1,3705.62
a9fb7d0d-4d41-4ae9-ab26-b349c06fe883,payment_failure,payment_timeout,3705.62,0,1,307846.68,0.73,0.07,53.0,SUGGEST_ALTERNATIVE_PAYMENT,1,3705.62
a9fb7d0d-4d41-4ae9-ab26-b349c06fe883,payment_failure,payment_timeout,3705.62,0,1,307846.68,0.73,0.07,53.0,OFFER_INCENTIVE,0,0.0
a9fb7d0d-4d41-4ae9-ab26-b349c06fe883,payment_failure,payment_timeout,3705.62,0,1,307846.68,0.73,0.07,53.0,ESCALATE_TO_HUMAN,1,3705.62
f1338f36-d6ea-42fe-873a-d625c5b63c31,subscription_failure,card_expired,78077.45,4,1,198176.42,0.48,0.02,133.0,RETRY_NOW,0,0.0
f1338f36-d6ea-42fe-873a-d625c5b63c31,subscription_failure,card_expired,78077.45,4,1,198176.42,0.48,0.02,133.0,RETRY_LATER,0,0.0
f1338f36-d6ea-42fe-873a-d625c5b63c31,subscription_failure,card_expired,78077.45,4,1,198176.42,0.48,0.02,133.0,SEND_REMINDER,1,78077.45
f1338f36-d6ea-42fe-873a-d625c5b63c31,subscription_failure,card_expired,78077.45,4,1,198176.42,0.48,0.02,133.0,SUGGEST_ALTERNATIVE_PAYMENT,1,78077.45
f1338f36-d6ea-42fe-873a-d625c5b63c31,subscription_failure,card_expired,78077.45,4,1,198176.42,0.48,0.02,133.0,OFFER_INCENTIVE,0,0.0
f1338f36-d6ea-42fe-873a-d625c5b63c31,subscription_failure,card_expired,78077.45,4,1,198176.42,0.48,0.02,133.0,ESCALATE_TO_HUMAN,1,78077.45
00bb9cc6-7e53-40d5-8e11-a6dbf9960784,checkout_abandonment,high_friction,29521.76,3,5,463094.93,0.88,0.32,84.0,RETRY_NOW,1,29521.76
